udise,school_name,block,cluster,grade,student_pseudo_id,subject,pct_correct
21150901901,UTTARPADA NUPS,Anugola,Amalapada ps,Grade 5,2,EVS,93.3
21150304702,Santarapur npups,Banarpal,Fulapada ups,Grade 8,19,Science,65.0
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Grade 8,6,SST,55.0
21150516502,"PM SHRI PABITRA MOHAN GOVT. HIGHER SECONDARY SCHOOL, KANIHA",Kaniha,Govt PS kaniha,Grade 8,11,Maths,50.0
21150609101,"Govt. Upper Primary School, Chudakhai",Kishore Nagar,"GOVT UPS, HIMITIRA",Grade 5,6,English,80.0
21150704201,GOVT PS SIARIA,Palalahada,Jagannath Govt HS Itee,Grade 5,3,EVS,26.7
21150610001,Govt PS Chatiamal,Kishore Nagar,Govt UPS Jairat,Grade 5,2,English,46.7
21150303103,PBK HS,Banarpal,NUAHATA CLUSTER,Grade 8,14,SST,30.0
21150308305,SMELTER MUNDA HUTTING UPS,Banarpal,KANDASAR,Grade 8,1,Odia,35.0
21150300102,BADAKERJANG PS,Banarpal,JAMUNDA UPS,Grade 5,22,Maths,53.3
21150418002,"Govt. Upper Primary School, Purunagarh",Chhendipada,MACHHAKUTA UPS,Grade 5,1,English,60.0
21150720351,"PANCHAYAT UCHA BIDYAPITHA, KANTIAPASHI",Palalahada,GOVT UPS KANTIAPASHI,Grade 8,28,SST,20.0
21150214501,Govt UPS Tentheipali,Athamalik,NILAKANTHAPADA UPS,Grade 5,10,English,73.3
21150712203,GOVT.UPS LUDUNG,Palalahada,Govt.UPS Munduribeda,Grade 8,7,English,35.0
21150716551,SIBIDA PVTG GIRLS HS,Palalahada,Govt. UPS SIBIDA,Grade 8,29,Science,15.0
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Grade 8,23,Science,55.0
21150412804,"Govt. Upper Primary School, Ambapal Natada",Chhendipada,Govt UPS PARANGA,Grade 5,8,Maths,60.0
21151100901,Patrasahi PS,Talachera,DEULABEDA COLLIERY MODEL NODAL HIGH SCHOOL,Grade 5,2,EVS,26.7
21150405101,"Block Colony Govt. Upper Primary School, Chhendipada",Chhendipada,Chhendipada HS,Grade 5,14,EVS,53.3
21150304106,Guriamunda pps,Banarpal,Fulapada ups,Grade 5,1,Maths,73.3
21150712001,"Govt. Nodal UPS, Khamar",Palalahada,Govt UPS JENAPADA,Grade 8,16,SST,75.0
21150712751,GOVT AGHS ODASH,Palalahada,Govt UPS JENAPADA,Grade 8,71,SST,80.0
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Grade 8,52,Odia,45.0
21150809351,"PANCHAYAT HS , HENSMUL",Talachera,TALABEDA UPS,Grade 8,14,SST,65.0
21150410303,"Govt. High School, Kosala",Chhendipada,KOSALA PS,Grade 8,10,Odia,80.0
21150706301,Jhimiripali PS,Palalahada,Town Girls' UPS,Grade 5,11,Maths,93.3
21150232801,Govt. UPS BAJAPUR,Athamalik,GOVT UPS BAJAPUR,Grade 8,11,SST,65.0
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Grade 5,15,EVS,6.7
21150207302,Govt U.P.S Kampala,Athamalik,KANDHAPADA NUPS,Grade 8,22,Odia,80.0
21150401204,"Govt. Upper Primary School, Rathasahi",Chhendipada,Balipatta,Grade 5,17,EVS,73.3
21150315306,Tubey PUPS,Banarpal,Fakir Charan UP School Tubey Cluster,Grade 8,5,SST,75.0
21150102403,"PM SHRI SHREE JAGANNATH GOVT. HIGH SCHOOL,BADAKERA",Anugola,BADAKERA UPS,Grade 8,37,Science,20.0
21150519001,"Jagamohan H S , Kuluma",Kaniha,HATIADANDA,Grade 5,16,Maths,86.7
21150705303,GOVT PS NUASAHI,Palalahada,CHASAGURUJANG UPS,Grade 5,11,English,66.7
21150103201,GOVT. UGHS BALANGA,Anugola,Jagannathpur,Grade 8,1,English,60.0
21150224701,GOVT.UPS BARHAM,Athamalik,PEDI PATHAR,Grade 5,14,EVS,66.7
21150725902,Govt PS Sankhamur,Palalahada,"LNGHS, Sankhamur",Grade 5,9,English,73.3
21150311002,KUIO PS,Banarpal,Sakosingha UPS,Grade 5,19,Odia,60.0
21150103201,GOVT. UGHS BALANGA,Anugola,Jagannathpur,Grade 8,24,Maths,60.0
21150715105,GOVT.PS GANDAMASANISAHI,Palalahada,Govt.UPS Munduribeda,Grade 5,5,Maths,53.3
21150308503,KUMANDA UPS,Banarpal,Sakosingha UPS,Grade 8,8,SST,30.0
21150407601,"Govt. Upper Primary School, Mandua",Chhendipada,Govt UGHS Bahalasahi,Grade 8,12,Science,80.0
21150620102,Govt UPS Oskapali,Kishore Nagar,Govt UPS Jairat,Grade 8,18,Odia,50.0
21150406502,"Govt. Upper Primary School, Bhagirathipur",Chhendipada,Jereng Dehuri Sahi UGHS,Grade 8,10,Science,75.0
21150517901,GOVT PS KENDUDHIPASAHI,Kaniha,GOVT UPS ARKIL,Grade 5,7,Maths,80.0
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Grade 8,26,English,20.0
21150719501,PHS SIARIMALIA,Palalahada,CHASAGURUJANG UPS,Grade 8,13,SST,70.0
21150409601,"Govt. Primary School, Korada Tentulisahi",Chhendipada,korada ups,Grade 5,7,English,66.7
21150412804,"Govt. Upper Primary School, Ambapal Natada",Chhendipada,Govt UPS PARANGA,Grade 8,60,SST,75.0
21150510704,GOVT UPS DERANG,Kaniha,DERANG,Grade 8,17,SST,80.0
21150811802,SOLADA PS,Talachera,Kalamachhuin UPS,Grade 5,3,EVS,60.0
21150510703,GOVT HS DERANG,Kaniha,DERANG,Grade 8,13,SST,65.0
21150618002,GOVT HS PHULAMBA,Kishore Nagar,MHS NAKCHI,Grade 8,50,Science,100.0
21150901701,PTC NODAL HIGH SCHOOL,Anugola,Amalapada ps,Grade 8,24,English,65.0
21150111901,KHINDA UPS,Anugola,GADATARAS,Grade 5,13,Maths,6.7
21150517501,GOVT PS KARNPAL,Kaniha,GOVT UPS ARKIL,Grade 5,1,English,93.3
21150407601,"Govt. Upper Primary School, Mandua",Chhendipada,Govt UGHS Bahalasahi,Grade 5,2,EVS,33.3
21150119103,PANCHAYAT HIGH SCHOOL RANTALEI,Anugola,BADAKERA UPS,Grade 8,13,Maths,80.0
21150309801,SERENABEDA P.U.P.S.,Banarpal,MAHIDHARPUR HS,Grade 8,23,SST,70.0
21151001001,RAMESWARPATNA PS,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 5,11,Odia,46.7
21150700801,GOVT.PS SAPAJHARA,Palalahada,Govt.UPS Munduribeda,Grade 5,1,Maths,60.0
21150209601,HATIGANJ PS,Athamalik,TAPADHOL,Grade 5,2,Odia,93.3
21150220751,PRHS MAIMURA,Athamalik,MAIMURA PS,Grade 8,25,Maths,80.0
21150232603,GOVT UPS THAKURGARH,Athamalik,THAKURGARH PS,Grade 8,100,Odia,80.0
21150406801,"Govt. Upper Primary School, Laxmidharpur",Chhendipada,Jereng Dehuri Sahi UGHS,Grade 8,13,Maths,45.0
21150116001,GOVT UPS PURUNAGARH,Anugola,Purunagarh,Grade 8,54,English,95.0
21151001101,GOVT GIRLS HS ATHMALLIK,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 8,24,Science,30.0
21150400103,"Govt. Primary School, Bagdia",Chhendipada,MACHHAKUTA UPS,Grade 5,19,English,80.0
21150408403,"Govt. Upper Primary School, Kankarai",Chhendipada,Kankarei UPS,Grade 8,7,Maths,80.0
21150220751,PRHS MAIMURA,Athamalik,MAIMURA PS,Grade 8,8,Maths,75.0
21151000501,GOVT UPS BARGAON,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 5,14,Maths,40.0
21150302401,KHAMANA PS,Banarpal,HARIHAR GOVT. HS KUKUDANG,Grade 5,4,EVS,60.0
21150208301,Govt U.P.S Kandhapada,Athamalik,KANDHAPADA NUPS,Grade 8,8,SST,80.0
21150301301,PINGUA NODAL UPS,Banarpal,BALARAMPMRASAD HS,Grade 8,4,Maths,65.0
21150712053,SUBRINA BISWAL GHS KHAMAR,Palalahada,Govt UPS JENAPADA,Grade 8,26,English,90.0
21151001201,PM SHRI MAHENDRA HS ATHMALLIK,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 8,46,Maths,60.0
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Grade 8,10,Odia,60.0
21150101802,NUAKHETA PS,Anugola,Badakantakul,Grade 5,12,Maths,93.3
21150419005,"Govt. Upper Primary School, Tukuda",Chhendipada,DURGAPUR NUPS,Grade 5,6,English,66.7
21150716551,SIBIDA PVTG GIRLS HS,Palalahada,Govt. UPS SIBIDA,Grade 8,27,Maths,75.0
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Grade 8,11,SST,35.0
21150703002,PHAPAND NODAL UPS,Palalahada,GOVT.UGHS SEEGARH,Grade 8,12,SST,75.0
21150604201,"GOVT PS, BADABAHAL",Kishore Nagar,JGHS BILEINALI,Grade 5,2,EVS,73.3
21150402002,"Govt. High School, Barapada",Chhendipada,korada ups,Grade 8,43,Science,65.0
21150716551,SIBIDA PVTG GIRLS HS,Palalahada,Govt. UPS SIBIDA,Grade 8,7,SST,40.0
21150718201,Mahatab HS,Palalahada,Town Girls' UPS,Grade 8,42,SST,60.0
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Grade 8,7,Odia,50.0
21150414602,"Govt. Primary School, Para Nuasahi",Chhendipada,OGI UGHS,Grade 5,11,Maths,86.7
21150902301,GOVT. TOWN UPS,Anugola,Collegepada,Grade 5,4,EVS,73.3
21150504901,GOVT UPS NIALU,Kaniha,Bajrakote Nodal UPS,Grade 5,4,Odia,66.7
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Grade 8,9,SST,65.0
21150207001,Govt U.P.S Dudum,Athamalik,KANDHAPADA NUPS,Grade 5,8,EVS,26.7
21150406801,"Govt. Upper Primary School, Laxmidharpur",Chhendipada,Jereng Dehuri Sahi UGHS,Grade 8,14,Maths,60.0
21150102403,"PM SHRI SHREE JAGANNATH GOVT. HIGH SCHOOL,BADAKERA",Anugola,BADAKERA UPS,Grade 8,19,English,50.0
21150305803,GOVT NHS GOTAMARA,Banarpal,GOTAMARA,Grade 8,20,Maths,25.0
21150402802,"Govt. Upper Primary School, Khamar",Chhendipada,KHAMAR NUPS,Grade 8,23,SST,45.0
21150309103,GOVT UPS KURUDOL,Banarpal,GOVT UPS TURANG,Grade 8,10,SST,50.0
21150414201,Binapani HS,Chhendipada,Kanaloi ups,Grade 8,16,English,50.0
21150901901,UTTARPADA NUPS,Anugola,Amalapada ps,Grade 5,35,English,100.0
21150306403,KUMBHARSAHI UPS,Banarpal,KANDASAR,Grade 8,16,Odia,45.0
21150119103,PANCHAYAT HIGH SCHOOL RANTALEI,Anugola,BADAKERA UPS,Grade 8,53,Odia,70.0
21150226201,Govt. PS. Mahendrapur,Athamalik,ODASINGA UPS,Grade 5,3,English,66.7
21150123751,NKHS TIKARPADA,Anugola,Purunakote PS,Grade 8,23,Maths,80.0
21150111602,KHAMAR PS,Anugola,KHAMAR PS CLUSTER,Grade 5,19,Maths,66.7
21150308302,KHAMBESWARI PS,Banarpal,KANDASAR,Grade 5,12,Odia,53.3
21150519901,GOVT.PS SHILLING,Kaniha,Govt UPS Pabitranagar,Grade 5,3,Maths,60.0
21150902301,GOVT. TOWN UPS,Anugola,Collegepada,Grade 5,11,English,66.7
21150118001,Manapur PS,Anugola,Pokatunga,Grade 5,7,Maths,80.0
21150610901,"Govt. Upper Primary School, Golasar",Kishore Nagar,Khandabar PS,Grade 8,5,Maths,70.0
21150303101,BANARPAL SS,Banarpal,NUAHATA CLUSTER,Grade 5,17,English,86.7
21150315306,Tubey PUPS,Banarpal,Fakir Charan UP School Tubey Cluster,Grade 5,12,Odia,0.0
21150726701,GOVT PS NANDINIPALI,Palalahada,GOVT.UGHS SEEGARH,Grade 5,4,Maths,66.7
21150223903,RADHAMADHAB GOVT. HS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Grade 8,50,Odia,0.0
21151101602,GOPINATHPUR PROJECT UPS,Talachera,Baghuabol Nups,Grade 5,7,EVS,86.7
21150609502,"Govt. Primary School, Himitira",Kishore Nagar,"GOVT UPS, HIMITIRA",Grade 5,12,English,80.0
21150306001,"GOVT.UPS,BEDASAR",Banarpal,GOVT UPS GANDIBEDHA,Grade 8,8,Maths,20.0
21150700302,GOVT.UPS BURUBURA,Palalahada,Govt.UPS Munduribeda,Grade 8,7,Maths,75.0
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Grade 8,31,Odia,65.0
21150708301,Govt.UPS IIIisuan,Palalahada,HK Mahatab ups Iswaranagar,Grade 5,2,Maths,33.3
21150508451,PANCHAYAT HIGH SCHOOL BURUKUNA,Kaniha,Saradhapur,Grade 8,19,Maths,85.0
21150120201,GOVT U.G.H.S SANKHAPUR,Anugola,BANTALA,Grade 5,9,English,66.7
21150901101,COLLEGEPADA UPS,Anugola,Collegepada,Grade 8,10,Maths,60.0
21150105351,"Nilakantheswar High school, Sabalbhanga",Anugola,PNHS Kumurisingha,Grade 8,58,Odia,55.0
21151101901,Handidhua HS,Talachera,DEULABEDA COLLIERY MODEL NODAL HIGH SCHOOL,Grade 8,20,English,25.0
21150900802,Hulurisingha UPS,Anugola,Collegepada,Grade 5,7,EVS,13.3
21150401203,"Govt. High School, Balipata",Chhendipada,Balipatta,Grade 8,43,English,40.0
21150102403,"PM SHRI SHREE JAGANNATH GOVT. HIGH SCHOOL,BADAKERA",Anugola,BADAKERA UPS,Grade 8,37,Maths,65.0
21150515501,"GOVT PRIMARY SCHOOL, KHAIRANALI",Kaniha,DUMUDUMA,Grade 5,1,EVS,73.3
21150902503,GADAPADASAHI PPS,Anugola,Collegepada,Grade 5,1,Odia,80.0
21150100802,Govt U. P. S. Ganjada,Anugola,Antulia,Grade 8,10,English,50.0
21150226301,Govt. PS. Malipadar,Athamalik,ODASINGA UPS,Grade 5,1,EVS,80.0
21150219002,Govt. NUPS Madhapur,Athamalik,GOVT. NUPS MADHAPUR,Grade 8,49,Science,50.0
21150406102,"Patitapaban Govt. High School, Jarapada",Chhendipada,DURGAPUR NUPS,Grade 8,36,Odia,70.0
21150233601,Govt. PS BHOJPUR,Athamalik,GOVT UPS BAJAPUR,Grade 5,4,EVS,73.3
21150703701,"BANDHABHUIN GOVT GIRLS HIGH SCHOOL,JAMARDIHA",Palalahada,Jagannath Govt HS Itee,Grade 8,51,SST,55.0
21150515001,GOVT.UPS DANDASINGHA,Kaniha,GOVT UPS JARADA,Grade 5,15,Odia,66.7
21150514501,GOVT HS KAKUDIA,Kaniha,DERANG,Grade 8,5,English,95.0
21150712001,"Govt. Nodal UPS, Khamar",Palalahada,Govt UPS JENAPADA,Grade 5,2,English,93.3
21150418501,"Kanak Durga Govt. Upper Primary School, Tentuloi",Chhendipada,Kukurpeta,Grade 5,8,English,80.0
21150806701,Gobara NHS,Talachera,Gobara NHS,Grade 8,17,Maths,45.0
21150308501,ALEKHAPATANA UPS,Banarpal,Sakosingha UPS,Grade 8,9,Science,40.0
21150816051,Kanakeswar HS,Talachera,BADAJORADA NUPS,Grade 8,12,English,80.0
21150724701,Govt UPS Besalia,Palalahada,"LNGHS, Sankhamur",Grade 5,5,Odia,73.3
21150615101,"GOVT PS, PADMAPUR",Kishore Nagar,"Govt PS, Kanteikulia",Grade 5,2,Odia,100.0
21150207901,Govt U.P.S Baradakata,Athamalik,KANDHAPADA NUPS,Grade 5,4,English,80.0
21150413101,"Govt. Upper Primary School, Kaliakata",Chhendipada,Kankarei UPS,Grade 8,4,English,20.0
21150408101,"Govt. Primary School, Karnapal",Chhendipada,Kanaloi ups,Grade 5,9,EVS,80.0
21150710901,Karadapal Ashram,Palalahada,Sahargurujanga,Grade 8,2,Science,100.0
21150300103,BADAKERJANG UPS,Banarpal,JAMUNDA UPS,Grade 8,6,Science,95.0
21150304703,Santarapur PUPS,Banarpal,Brajamohan nups,Grade 8,8,Odia,80.0
21150415604,"Govt. Upper Primary School, Patrapada",Chhendipada,KHAMAR NUPS,Grade 5,24,EVS,80.0
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Grade 8,6,English,90.0
21150621502,GOVT UPS RANIAKATA,Kishore Nagar,GOVT UPS RANIAKATA,Grade 8,21,English,55.0
21150200201,GOVT.UPS ANANTAPALI,Athamalik,KUTESWAR UPS,Grade 8,17,Odia,65.0
21150225601,Govt. PS. Hingmandal,Athamalik,ODASINGA UPS,Grade 5,4,Odia,66.7
21151101303,Jubaraj HS,Talachera,DEULABEDA COLLIERY MODEL NODAL HIGH SCHOOL,Grade 8,25,Maths,40.0
21150606201,GOVT UPS DHAURAPALI,Kishore Nagar,GOVT UPS DHAURAPALI,Grade 8,15,SST,60.0
21150303103,PBK HS,Banarpal,NUAHATA CLUSTER,Grade 8,23,Science,55.0
21150515601,GOVT UPS NAKANAKA,Kaniha,GOVT UPS JARADA,Grade 8,14,SST,55.0
21150515001,GOVT.UPS DANDASINGHA,Kaniha,GOVT UPS JARADA,Grade 8,1,Science,95.0
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Grade 5,13,Maths,33.3
21150902201,ANUL GOVT HIGH SCHOOL,Anugola,Amalapada ps,Grade 8,27,SST,30.0
21150616201,GOVT UPS DANGIANI,Kishore Nagar,MHS NAKCHI,Grade 8,23,Maths,90.0
21150306601,Badahinsar PUPS,Banarpal,Fakir Charan UP School Tubey Cluster,Grade 5,9,Odia,60.0
21150208301,Govt U.P.S Kandhapada,Athamalik,KANDHAPADA NUPS,Grade 5,6,EVS,53.3
21150112201,TELIBHUIN PS,Anugola,GADATARAS,Grade 5,9,English,13.3
21151000501,GOVT UPS BARGAON,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 8,7,English,30.0
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Grade 5,5,Maths,93.3
21150710601,Govt ups Gurundiamunda,Palalahada,Sahargurujanga,Grade 8,23,SST,55.0
21150409651,Korada GP HS,Chhendipada,korada ups,Grade 8,36,SST,70.0
21150723602,GOVT PECHAMUNDI NODAL UPS DALO,Palalahada,KANTALA,Grade 5,3,Maths,86.7
21150306202,Kumanda Jarasingha Nodal H/S,Banarpal,Kumanda Jarasingha Cluster,Grade 8,51,Science,70.0
21150107851,"PHS, CHHELIAPADA",Anugola,KHAMAR PS CLUSTER,Grade 8,8,Odia,40.0
21150604301,"GOVT UPS, BHEJIGOTH",Kishore Nagar,JGHS BILEINALI,Grade 5,10,EVS,66.7
21150302301,KENDUPALI UPS,Banarpal,BALARAMPMRASAD HS,Grade 8,1,English,70.0
21150522602,GOVT UPS SANATRIBIDA,Kaniha,Govt High school Badatribida,Grade 5,8,EVS,73.3
21150414602,"Govt. Primary School, Para Nuasahi",Chhendipada,OGI UGHS,Grade 5,6,Maths,53.3
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Grade 8,14,Odia,95.0
21150706803,GOVT UPS RANJO,Palalahada,BATISUAN,Grade 8,14,Odia,55.0
21150726601,NAIKANIPALI A.S,Palalahada,GOVT.UGHS SEEGARH,Grade 5,21,English,80.0
21150405702,"Gram Panchayat HS, Durgapur",Chhendipada,DURGAPUR NUPS,Grade 8,1,SST,85.0
21150521401,PM SHREE GOVT HS SAMALBARRAGE,Kaniha,GOVT PS SAMAL,Grade 8,15,English,45.0
21150232602,GOVT PS THAKURGARH,Athamalik,THAKURGARH PS,Grade 5,11,English,66.7
21151100503,P C MODEL UPS,Talachera,Baghuabol Nups,Grade 8,22,SST,30.0
21150122001,GOVT. UPS DHAURAGOTH,Anugola,Antulia,Grade 5,8,EVS,66.7
21150201603,Ambasarmunda ups,Athamalik,Ambasarmunda,Grade 8,24,Science,40.0
21150110501,KULANGI PS,Anugola,Jagannathpur,Grade 5,3,English,80.0
21150604301,"GOVT UPS, BHEJIGOTH",Kishore Nagar,JGHS BILEINALI,Grade 8,14,Science,65.0
21150715102,GOVT.PS MUNDURIBEDA COLONY,Palalahada,Govt.UPS Munduribeda,Grade 5,8,Odia,73.3
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Grade 5,12,English,86.7
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Grade 5,12,Maths,93.3
21150709602,GOVT UPS JHARBEDA,Palalahada,GOVT UPS JHARBEDA,Grade 8,10,Odia,40.0
21150508901,GOVT UPS JHULAKHUNTIA,Kaniha,Saradhapur,Grade 5,7,Odia,86.7
21150102502,CHAMPATIMUNDA PROJECT UPS,Anugola,BADAKERA UPS,Grade 5,13,Odia,66.7
21150214302,Govt UPS Nilakanthapada,Athamalik,NILAKANTHAPADA UPS,Grade 5,1,Maths,46.7
21150301401,ARAHAT PS,Banarpal,TULASIPAL CLUSTER,Grade 5,5,Odia,40.0
21150515601,GOVT UPS NAKANAKA,Kaniha,GOVT UPS JARADA,Grade 8,14,Odia,50.0
21150312101,"GOVT.UPS,GANDIBEDHA",Banarpal,GOVT UPS GANDIBEDHA,Grade 5,21,English,86.7
21150406502,"Govt. Upper Primary School, Bhagirathipur",Chhendipada,Jereng Dehuri Sahi UGHS,Grade 5,5,EVS,80.0
21150723251,"MKUB, ROHIL(HS)",Palalahada,Chungamatia,Grade 8,38,Odia,50.0
21150105351,"Nilakantheswar High school, Sabalbhanga",Anugola,PNHS Kumurisingha,Grade 8,28,Odia,60.0
21150900802,Hulurisingha UPS,Anugola,Collegepada,Grade 5,33,English,26.7
21150417405,"Govt. High School, Sapoinali",Chhendipada,Basantapur NUPS,Grade 8,47,Maths,65.0
21150721101,SGPHS LAXMIPRIYAPUR,Palalahada,Saida,Grade 8,13,Science,85.0
21150116101,M.M PATNA PUPS,Anugola,Purunagarh,Grade 5,30,Maths,53.3
21150615601,GOVT UPS BAISINA,Kishore Nagar,Handapa PS,Grade 8,14,Science,70.0
21150405901,"Govt. Upper Primary School, Tangirisahi",Chhendipada,DURGAPUR NUPS,Grade 5,15,Odia,86.7
21150100152,"Panchayat High School, Angarbandha",Anugola,Jhatakipasi,Grade 8,4,SST,20.0
21150610301,Jairat High School,Kishore Nagar,Govt UPS Jairat,Grade 8,46,English,45.0
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Grade 8,10,Odia,75.0
21150414503,"Govt. Primary School, Soubhagya Nagar",Chhendipada,OGI UGHS,Grade 5,3,EVS,73.3
21150601603,"Govt. Upper Primary School, Angapada Turuda",Kishore Nagar,Govt ups Angapada Turuda,Grade 5,5,Odia,73.3
21150620102,Govt UPS Oskapali,Kishore Nagar,Govt UPS Jairat,Grade 5,14,Odia,53.3
21150311001,KUIO-JAMUNALI UPS,Banarpal,Sakosingha UPS,Grade 8,23,Maths,65.0
21150225203,GOVT.UPS PEDIPATHAR,Athamalik,PEDI PATHAR,Grade 8,4,English,75.0
21150723201,Govt. ups. chungamatia,Palalahada,Chungamatia,Grade 5,12,Odia,66.7
21150709502,GOVT PS JHARALO KOLHASAHI,Palalahada,GOVT UPS JHARBEDA,Grade 5,5,Odia,53.3
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Grade 8,9,English,70.0
21150312401,"GOVT.UPS,SANKERJANG",Banarpal,GOVT UPS GANDIBEDHA,Grade 5,3,Maths,53.3
21150116001,GOVT UPS PURUNAGARH,Anugola,Purunagarh,Grade 8,43,Odia,80.0
21150116001,GOVT UPS PURUNAGARH,Anugola,Purunagarh,Grade 8,32,English,75.0
21150517901,GOVT PS KENDUDHIPASAHI,Kaniha,GOVT UPS ARKIL,Grade 5,7,English,46.7
21150513501,NILAKANTHESWAR GOVT PS JAMANIA,Kaniha,Badagunduri,Grade 5,11,Odia,80.0
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Grade 8,11,Odia,75.0
21150510802,GOVT UPS GHANTIANALI,Kaniha,DERANG,Grade 5,5,Odia,60.0
21150418502,Tentuloi Kodasahi GP HS,Chhendipada,Kukurpeta,Grade 8,13,Maths,85.0
21151001201,PM SHRI MAHENDRA HS ATHMALLIK,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 8,11,Science,35.0
21150414501,"Govt. High School, OGI",Chhendipada,OGI UGHS,Grade 5,15,Maths,40.0
21150901901,UTTARPADA NUPS,Anugola,Amalapada ps,Grade 8,13,SST,30.0
21150303102,BONDA UPS,Banarpal,NUAHATA CLUSTER,Grade 8,7,Science,45.0
21151101201,Remuan PS,Talachera,DEULABEDA COLLIERY MODEL NODAL HIGH SCHOOL,Grade 5,8,EVS,40.0
21150618603,"R.D. Govt. High School, Kishoreganj",Kishore Nagar,KISHOREGANJ,Grade 8,11,Science,35.0
21150705601,GOVT UPS UDAYAPUR,Palalahada,CHASAGURUJANG UPS,Grade 5,14,EVS,73.3
21150120201,GOVT U.G.H.S SANKHAPUR,Anugola,BANTALA,Grade 8,13,Science,30.0
21150413901,"Govt. Upper Primary School, Dangapal",Chhendipada,Kanaloi ups,Grade 5,11,English,26.7
21150108901,JAMUNDA CHASASAHI PS,Anugola,GADATARAS,Grade 5,4,Odia,93.3
21150708571,Nabajyati UPS Kerejanga,Palalahada,HK Mahatab ups Iswaranagar,Grade 8,32,Odia,50.0
21150223903,RADHAMADHAB GOVT. HS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Grade 8,12,Science,85.0
21150105301,Govt.primary school Sabalabhanga,Anugola,PNHS Kumurisingha,Grade 5,36,EVS,33.3
21150209301,ALEKH GOLEKHAPUR PS,Athamalik,TAPADHOL,Grade 5,5,Odia,80.0
21150100201,Khandahata primary school,Anugola,Jhatakipasi,Grade 5,5,EVS,26.7
21150308501,ALEKHAPATANA UPS,Banarpal,Sakosingha UPS,Grade 8,20,SST,60.0
21150309801,SERENABEDA P.U.P.S.,Banarpal,MAHIDHARPUR HS,Grade 8,25,Odia,60.0
21150602602,DAKUAMUNDA UPS,Kishore Nagar,YJHS BAMUR,Grade 5,4,English,80.0
21150712751,GOVT AGHS ODASH,Palalahada,Govt UPS JENAPADA,Grade 8,47,Maths,75.0
21150415602,"Govt. High School, Gadamandal",Chhendipada,KHAMAR NUPS,Grade 5,1,English,86.7
21150900802,Hulurisingha UPS,Anugola,Collegepada,Grade 5,30,English,26.7
21150107802,NATHASAHI PUPS,Anugola,KHAMAR PS CLUSTER,Grade 5,10,Odia,66.7
21150401204,"Govt. Upper Primary School, Rathasahi",Chhendipada,Balipatta,Grade 5,19,English,33.3
21150408601,"Govt. Upper Primary School, Badamul",Chhendipada,Jereng Dehuri Sahi UGHS,Grade 5,11,EVS,26.7
21150102403,"PM SHRI SHREE JAGANNATH GOVT. HIGH SCHOOL,BADAKERA",Anugola,BADAKERA UPS,Grade 8,33,SST,95.0
21150309103,GOVT UPS KURUDOL,Banarpal,GOVT UPS TURANG,Grade 8,3,Science,50.0
21151101003,BAULCHHAK PS,Talachera,Baghuabol Nups,Grade 5,2,Maths,46.7
21150809351,"PANCHAYAT HS , HENSMUL",Talachera,TALABEDA UPS,Grade 8,9,English,90.0
21150114801,"Govt.P.U.P.S, Kulusar",Anugola,Saradhapur,Grade 5,2,Odia,86.7
21150231201,GOVT PS ARAKHAKUD,Athamalik,THAKURGARH PS,Grade 5,7,Maths,60.0
21150232701,Govt. PS BAHALBEDA,Athamalik,GOVT UPS BAJAPUR,Grade 5,2,Odia,66.7
