udise,school_name,block,cluster,setting,grade,subject,score_out_of_10
21150500201,GOVT PS DWARBANDHA,Kaniha,GOVT UPS ARKIL,Rural,Grade 5,EVS,7
21150500201,GOVT PS DWARBANDHA,Kaniha,GOVT UPS ARKIL,Rural,Grade 5,English,8
21150500201,GOVT PS DWARBANDHA,Kaniha,GOVT UPS ARKIL,Rural,Grade 5,Maths,7
21150500201,GOVT PS DWARBANDHA,Kaniha,GOVT UPS ARKIL,Rural,Grade 5,Odia,8
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 5,EVS,6
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 5,English,6
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 5,Maths,7
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 5,Odia,8
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 8,English,6
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 8,Maths,9
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 8,Odia,6
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 8,SST,7
21150500401,GOVT UPS KARADAKHMAN,Kaniha,GOVT UPS ARKIL,Rural,Grade 8,Science,6
21150500601,GOVT PS BADFAGUNDURI NUASAHI,Kaniha,Badagunduri,Rural,Grade 5,EVS,6
21150500601,GOVT PS BADFAGUNDURI NUASAHI,Kaniha,Badagunduri,Rural,Grade 5,English,4
21150500601,GOVT PS BADFAGUNDURI NUASAHI,Kaniha,Badagunduri,Rural,Grade 5,Maths,7
21150500601,GOVT PS BADFAGUNDURI NUASAHI,Kaniha,Badagunduri,Rural,Grade 5,Odia,8
21150500603,GOVT UPS BADAGUNDURI,Kaniha,Badagunduri,Rural,Grade 8,English,3
21150500603,GOVT UPS BADAGUNDURI,Kaniha,Badagunduri,Rural,Grade 8,Maths,7
21150500603,GOVT UPS BADAGUNDURI,Kaniha,Badagunduri,Rural,Grade 8,Odia,6
21150500603,GOVT UPS BADAGUNDURI,Kaniha,Badagunduri,Rural,Grade 8,SST,7
21150500603,GOVT UPS BADAGUNDURI,Kaniha,Badagunduri,Rural,Grade 8,Science,5
21150500651,DAKESWARI GIRLS HS,Kaniha,Badagunduri,Rural,Grade 8,English,4
21150500651,DAKESWARI GIRLS HS,Kaniha,Badagunduri,Rural,Grade 8,Maths,8
21150500651,DAKESWARI GIRLS HS,Kaniha,Badagunduri,Rural,Grade 8,Odia,7
21150500651,DAKESWARI GIRLS HS,Kaniha,Badagunduri,Rural,Grade 8,SST,8
21150500651,DAKESWARI GIRLS HS,Kaniha,Badagunduri,Rural,Grade 8,Science,7
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 5,EVS,7
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 5,English,6
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 5,Maths,7
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 5,Odia,8
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 8,English,6
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 8,Maths,7
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 8,Odia,6
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 8,SST,6
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Rural,Grade 8,Science,9
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 5,EVS,5
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 5,English,8
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 5,Maths,8
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 5,Odia,8
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 8,English,6
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 8,Maths,7
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 8,Odia,6
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 8,SST,7
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Rural,Grade 8,Science,5
21150501001,GOVT PS LUHAMARA,Kaniha,Badagunduri,Rural,Grade 5,EVS,9
21150501001,GOVT PS LUHAMARA,Kaniha,Badagunduri,Rural,Grade 5,English,10
21150501001,GOVT PS LUHAMARA,Kaniha,Badagunduri,Rural,Grade 5,Maths,10
21150501001,GOVT PS LUHAMARA,Kaniha,Badagunduri,Rural,Grade 5,Odia,8
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 5,EVS,6
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 5,English,6
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 5,Maths,6
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 5,Odia,5
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 8,English,7
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 8,Maths,8
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 8,Odia,6
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 8,SST,7
21150501501,GOVT H.S BADATRIBIDA,Kaniha,Govt High school Badatribida,Rural,Grade 8,Science,6
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,EVS,7
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,English,9
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,Maths,8
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,Odia,10
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,English,10
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,Maths,8
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,Odia,4
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,SST,3
21150501601,GOVT U.G.H.S BARIHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,Science,8
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,EVS,5
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,English,7
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,Maths,7
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,Odia,7
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,English,8
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,Maths,7
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,Odia,6
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,SST,7
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Rural,Grade 8,Science,7
21150501901,GOVT PS JAMUJODI,Kaniha,Govt High school Badatribida,Rural,Grade 5,EVS,3
21150501901,GOVT PS JAMUJODI,Kaniha,Govt High school Badatribida,Rural,Grade 5,English,6
21150501901,GOVT PS JAMUJODI,Kaniha,Govt High school Badatribida,Rural,Grade 5,Maths,6
21150501901,GOVT PS JAMUJODI,Kaniha,Govt High school Badatribida,Rural,Grade 5,Odia,3
21150502101,GOVT PS SARADHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,EVS,7
21150502101,GOVT PS SARADHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,English,7
21150502101,GOVT PS SARADHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,Maths,8
21150502101,GOVT PS SARADHAPUR,Kaniha,Govt High school Badatribida,Rural,Grade 5,Odia,7
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,8
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,8
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,7
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,8
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,English,7
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Maths,6
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Odia,8
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,SST,7
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Science,6
21150502202,GOVT PS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,7
21150502202,GOVT PS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,7
21150502202,GOVT PS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,8
21150502202,GOVT PS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,7
21150502204,GOVT PS PHULJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,7
21150502204,GOVT PS PHULJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,9
21150502204,GOVT PS PHULJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,9
21150502204,GOVT PS PHULJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,10
21150502205,GOVT PS SUBARNAPUR,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,7
21150502205,GOVT PS SUBARNAPUR,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,7
21150502205,GOVT PS SUBARNAPUR,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,8
21150502205,GOVT PS SUBARNAPUR,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,7
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,7
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,4
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,7
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,8
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,English,6
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Maths,6
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Odia,6
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,SST,6
21150502601,GOVT UPS GUNDURI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Science,5
21150502801,GOVT PS KENDUBERENI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,7
21150502801,GOVT PS KENDUBERENI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,7
21150502801,GOVT PS KENDUBERENI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,7
21150502801,GOVT PS KENDUBERENI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,9
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,9
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,9
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,9
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,7
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,English,8
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Maths,8
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Odia,8
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,SST,8
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Science,8
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,8
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,8
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,4
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,6
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,English,6
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Maths,6
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Odia,5
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,SST,5
21150503501,GOVT UPS BALIPASI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Science,6
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,6
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,8
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,7
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,9
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,English,5
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Maths,7
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Odia,6
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,SST,7
21150503602,"PANCHAYAT GOVT HS ,BARAPADA",Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Science,6
21150503901,GOVT PS GUALPUR,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,8
21150503901,GOVT PS GUALPUR,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,7
21150503901,GOVT PS GUALPUR,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,5
21150503901,GOVT PS GUALPUR,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,8
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,6
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,8
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,8
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,8
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,English,8
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Maths,7
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Odia,6
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,SST,7
21150504301,GOVT AS KALIADAMA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Science,7
21150504401,GOVT PS KATARAPALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,6
21150504401,GOVT PS KATARAPALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,8
21150504401,GOVT PS KATARAPALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,9
21150504401,GOVT PS KATARAPALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,6
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,6
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,8
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,8
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,8
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,English,7
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Maths,7
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Odia,7
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,SST,8
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Science,6
21150504801,GOVT PS NAKITIDEUL,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,8
21150504801,GOVT PS NAKITIDEUL,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,9
21150504801,GOVT PS NAKITIDEUL,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,6
21150504801,GOVT PS NAKITIDEUL,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,6
21150504901,GOVT UPS NIALU,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,6
21150504901,GOVT UPS NIALU,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,7
21150504901,GOVT UPS NIALU,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,6
21150504901,GOVT UPS NIALU,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,6
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,9
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,9
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,9
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,9
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,English,9
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Maths,6
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Odia,9
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,SST,6
21150505001,GOVT AS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Science,6
21150505002,GOVT SS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,7
21150505002,GOVT SS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,7
21150505002,GOVT SS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,10
21150505002,GOVT SS PALASABAHALI,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,8
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,EVS,7
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,English,7
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Maths,8
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 5,Odia,7
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,English,7
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Maths,7
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Odia,7
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,SST,7
21150505301,GOVT UGHS SANSAMARA,Kaniha,GOVT UPS BALIPASI,Rural,Grade 8,Science,7
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,EVS,6
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,English,8
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Maths,4
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 5,Odia,9
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,English,7
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Maths,8
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Odia,7
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,SST,7
21150505401,GOVT UPS SUAJHARI,Kaniha,Bajrakote Nodal UPS,Rural,Grade 8,Science,6
21150505501,Govt.Ps Ambapala,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,EVS,7
21150505501,Govt.Ps Ambapala,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,English,6
21150505501,Govt.Ps Ambapala,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Maths,7
21150505501,Govt.Ps Ambapala,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Odia,9
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,EVS,7
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,English,6
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Maths,5
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Odia,8
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,English,3
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Maths,6
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Odia,5
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,SST,4
21150505901,Govt.ups Bijigol,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Science,4
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,EVS,6
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,English,7
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Maths,7
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Odia,8
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,English,4
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Maths,5
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Odia,7
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,SST,7
21150505905,Govt.ups Patanasahi,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Science,7
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 5,EVS,9
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 5,English,7
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 5,Maths,8
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 5,Odia,7
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 8,English,4
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 8,Maths,8
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 8,Odia,7
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 8,SST,8
21150506101,GOVT UP SCHOOL BURUBAHAL,Kaniha,GOVT UPS HANUMANPUR,Rural,Grade 8,Science,5
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,EVS,5
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,English,5
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Maths,6
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Odia,5
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,English,6
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Maths,7
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Odia,7
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,SST,6
21150506402,Govt ups Gadasila,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Science,8
21150506501,Govt.ups Kandasara,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,EVS,6
21150506501,Govt.ups Kandasara,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,English,8
21150506501,Govt.ups Kandasara,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Maths,7
21150506501,Govt.ups Kandasara,Kaniha,GADASILA UPS Kaniha,Rural,Grade 5,Odia,8
21150506501,Govt.ups Kandasara,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,English,6
21150506501,Govt.ups Kandasara,Kaniha,GADASILA UPS Kaniha,Rural,Grade 8,Maths,7
